3260.2707 40027.200 1.5  9363.743 0.5 0.02240  4             0.03145  3
3263.6831 40027.200 1.5  9395.802 1.5 0.04150  4             0.04122  2
3276.7718 40027.200 1.5  9518.152 2.5 0.07240  3             0.07273  2
3315.3224 40027.200 1.5  9872.899 0.5 0.12700  3             0.12572  2
3321.6982 40027.200 1.5  9930.777 1.5 0.26460  3             0.24907  2
3326.6971 40027.200 1.5  9975.999 1.5 0.01340  5             0.01341  3
3332.1084 40027.200 1.5 10024.801 2.5 0.41930  3             0.42622  1
3648.8145 40027.200 1.5 12628.845 1.5 0.00260 27             0.00195 10
2519.3254 40074.671 3.5   393.446 4.5                        0.00042 18
2564.1682 40074.671 3.5  1087.356 3.5                        0.00098 11
2572.6465 40074.671 3.5  1215.833 4.5 0.00810 11             0.00788  8
2820.3615 40074.671 3.5  4628.657 2.5 0.00460 11             0.00491  6
2841.9349 40074.671 3.5  4897.718 3.5 0.09080  3             0.10018  5
3190.8727 40074.671 3.5  8744.341 2.5 0.53390  3             0.54228  1
3216.8968 40074.671 3.5  8997.787 3.5 0.01530  5             0.00741  4
3229.4190 40074.671 3.5  9118.285 4.5 0.23800  3             0.23047  2
3326.8444 40074.671 3.5 10024.801 2.5 0.00880  5             0.00910  5
3659.7605 40074.671 3.5 12758.260 2.5 0.07010  4             0.06750  5
4028.3384 40074.671 3.5 15257.553 4.5 0.02140  6             0.02328  7
5211.5303 40074.671 3.5 20891.790 3.5 0.00800 10             0.00448 13
6717.8053 40074.671 3.5 25192.965 2.5                        0.00108 17
2478.7756 40330.317 0.5     0.000 1.5                        0.02362 17
2535.8702 40330.317 0.5   907.967 1.5 0.21400  4             0.20073  8
3282.3267 40330.317 0.5  9872.899 0.5 0.64200  3             0.61461  2
3288.5761 40330.317 0.5  9930.777 1.5 0.14400  3             0.14356  3
2478.6965 40425.718 1.5    94.114 2.5 0.00230 30             0.00218 12
2529.7478 40425.718 1.5   907.967 1.5 0.03370  5             0.03681  9
2534.6194 40425.718 1.5   983.916 2.5 0.13300  3             0.13695  8
3269.7351 40425.718 1.5  9851.014 0.5                        0.00090  7
3272.0773 40425.718 1.5  9872.899 0.5 0.44990  3             0.39725  2
3278.2877 40425.718 1.5  9930.777 1.5 0.33440  3             0.38145  2
3288.4272 40425.718 1.5 10024.801 2.5 0.03510  3             0.03923  4
3596.5008 40425.718 1.5 12628.845 1.5 0.00230 17             0.00256  6
2477.2025 40581.630 2.5   225.704 3.5                        0.00211 11
2519.8056 40581.630 2.5   907.967 1.5 0.00200 25             0.00201 10
