19075.515 5240.8635  3  3 -0.09935  0.027295 0.04351
19075.515 5240.8635  3  2 -0.08324  0.022869 0.01105
19075.515 5240.8635  2  3 -0.13055  0.035867 0.01105
19075.515 5240.8635  2  2 -0.11444  0.031441 0.04104
17901.744 5584.4973  7  6  0.03486 -0.010875 0.23437
17901.744 5584.4973  6  6  0.03885 -0.012120 0.03385
17901.744 5584.4973  6  5  0.01016 -0.003169 0.16927
17901.744 5584.4973  5  6  0.04227 -0.013187 0.00260
17901.744 5584.4973  5  5  0.01358 -0.004236 0.05320
17901.744 5584.4973  5  4 -0.01033  0.003223 0.11607
17901.744 5584.4973  4  5  0.01643 -0.005125 0.00670
17901.744 5584.4973  4  4 -0.00748  0.002334 0.06027
17901.744 5584.4973  4  3 -0.02661  0.008302 0.07366
17901.744 5584.4973  3  4 -0.00520  0.001623 0.01116
17901.744 5584.4973  3  3 -0.02433  0.007590 0.05729
17901.744 5584.4973  3  2 -0.03868  0.012066 0.04092
17901.744 5584.4973  2  3 -0.02262  0.007057 0.01488
17901.744 5584.4973  2  2 -0.03697  0.011532 0.04650
17901.744 5584.4973  2  1 -0.04653  0.014516 0.01674
17901.744 5584.4973  1  2 -0.03583  0.011177 0.01674
17901.744 5584.4973  1  1 -0.04539  0.014160 0.03013
17901.744 5584.4973  0  1 -0.04482  0.013983 0.01563
17876.400 5592.4148  6  5  0.00314 -0.000982 0.27083
17876.400 5592.4148  5  5  0.00008 -0.000025 0.06417
17876.400 5592.4148  5  4  0.00134 -0.000419 0.16500
17876.400 5592.4148  4  5 -0.00247  0.000773 0.00875
17876.400 5592.4148  4  4 -0.00121  0.000379 0.09281
17876.400 5592.4148  4  3 -0.00020  0.000063 0.08594
17876.400 5592.4148  3  4 -0.00325  0.001017 0.02344
17876.400 5592.4148  3  3 -0.00224  0.000701 0.09115
17876.400 5592.4148  3  2 -0.00149  0.000465 0.03125
17876.400 5592.4148  2  3 -0.00377  0.001180 0.04167
17876.400 5592.4148  2  2 -0.00302  0.000943 0.06250
17876.400 5592.4148  1  2 -0.00404  0.001263 0.06250
17836.467 5604.9354  5  4 -0.04983  0.015658 0.34375
17836.467 5604.9354  4  4 -0.07338  0.023058 0.16406
17836.467 5604.9354  4  3  0.09703 -0.030492 0.11719
17836.467 5604.9354  3  4 -0.09222  0.028979 0.05469
17836.467 5604.9354  3  3  0.07819 -0.024572 0.16406
17836.467 5604.9354  2  3  0.06406 -0.020132 0.15625
17773.242 5624.8741  5  5  0.02340 -0.007407 0.24750
17773.242 5624.8741  5  4  0.02466 -0.007806 0.09625
17773.242 5624.8741  4  5 -0.00015  0.000046 0.09625
17773.242 5624.8741  4  4  0.00111 -0.000353 0.06000
17773.242 5624.8741  4  3  0.00212 -0.000672 0.12500
17773.242 5624.8741  3  4 -0.01773  0.005610 0.12500
17773.242 5624.8741  3  3 -0.01672  0.005291 0.00000
17773.242 5624.8741  3  2 -0.01596  0.005051 0.09375
17773.242 5624.8741  2  3 -0.03085  0.009763 0.09375
17773.242 5624.8741  2  2 -0.03009  0.009523 0.06250
17764.539 5627.6298  7  7  0.05847 -0.018522 0.20833
17764.539 5627.6298  7  6  0.02107 -0.006674 0.02604
17764.539 5627.6298  6  7  0.06246 -0.019786 0.02604
17764.539 5627.6298  6  6  0.02506 -0.007938 0.13542
17764.539 5627.6298  6  5 -0.00700  0.002217 0.04167
17764.539 5627.6298  5  6  0.02848 -0.009021 0.04167
17764.539 5627.6298  5  5 -0.00358  0.001134 0.08185
17764.539 5627.6298  5  4 -0.03029  0.009597 0.04836
17764.539 5627.6298  4  5 -0.00073  0.000231 0.04836
17764.539 5627.6298  4  4 -0.02744  0.008694 0.04464
17764.539 5627.6298  4  3 -0.04881  0.015464 0.04762
17764.539 5627.6298  3  4 -0.02516  0.007972 0.04762
17764.539 5627.6298  3  3 -0.04653  0.014742 0.02083
17764.539 5627.6298  3  2 -0.06256  0.019820 0.04092
17764.539 5627.6298  2  3 -0.04482  0.014200 0.04092
17764.539 5627.6298  2  2 -0.06085  0.019278 0.00744
17764.539 5627.6298  2  1 -0.07154  0.022663 0.02976
17764.539 5627.6298  1  2 -0.05971  0.018917 0.02976
17764.539 5627.6298  1  1 -0.07040  0.022302 0.00149
17764.539 5627.6298  1  0 -0.07574  0.023994 0.01563
17764.539 5627.6298  0  1 -0.06983  0.022121 0.01563
17706.403 5646.1074  4  5  0.06290 -0.020058 0.34375
17706.403 5646.1074  4  4  0.06416 -0.020460 0.16406
17706.403 5646.1074  4  3  0.06517 -0.020781 0.05469
17706.403 5646.1074  3  4 -0.08264  0.026351 0.11719
17706.403 5646.1074  3  3 -0.08163  0.026030 0.16406
17706.403 5646.1074  3  2 -0.08087  0.025789 0.15625
17670.934 5657.4404  5  6  0.06657 -0.021313 0.27083
17670.934 5657.4404  5  5  0.03788 -0.012127 0.06417
17670.934 5657.4404  5  4  0.01397 -0.004472 0.00875
17670.934 5657.4404  4  5  0.01433 -0.004587 0.16500
17670.934 5657.4404  4  4 -0.00958  0.003068 0.09281
17670.934 5657.4404  4  3 -0.02871  0.009192 0.02344
17670.934 5657.4404  3  4 -0.02842  0.009100 0.08594
17670.934 5657.4404  3  3 -0.04755  0.015224 0.09115
17670.934 5657.4404  3  2 -0.06190  0.019817 0.04167
17670.934 5657.4404  2  3 -0.06168  0.019748 0.03125
17670.934 5657.4404  2  2 -0.07603  0.024341 0.06250
17670.934 5657.4404  2  1 -0.08559  0.027403 0.06250
17636.887 5668.3618  6  7  0.06991 -0.022469 0.23437
17636.887 5668.3618  6  6  0.03251 -0.010449 0.03385
17636.887 5668.3618  6  5  0.00046 -0.000146 0.00260
17636.887 5668.3618  5  6  0.02945 -0.009466 0.16927
17636.887 5668.3618  5  5 -0.00260  0.000837 0.05320
17636.887 5668.3618  5  4 -0.02932  0.009423 0.00670
17636.887 5668.3618  4  5 -0.00515  0.001657 0.11607
17636.887 5668.3618  4  4 -0.03187  0.010242 0.06027
17636.887 5668.3618  4  3 -0.05324  0.017111 0.01116
17636.887 5668.3618  3  4 -0.03391  0.010898 0.07366
17636.887 5668.3618  3  3 -0.05528  0.017767 0.05729
17636.887 5668.3618  3  2 -0.07131  0.022918 0.01488
17636.887 5668.3618  2  3 -0.05681  0.018258 0.04092
17636.887 5668.3618  2  2 -0.07284  0.023410 0.04650
17636.887 5668.3618  2  1 -0.08352  0.026844 0.01674
17636.887 5668.3618  1  2 -0.07386  0.023738 0.01674
17636.887 5668.3618  1  1 -0.08454  0.027172 0.03013
17636.887 5668.3618  1  0 -0.08989  0.028889 0.01563
17629.155 5670.8480  8  7  0.11517 -0.037048 0.21250
17629.155 5670.8480  7  7  0.08992 -0.028924 0.02083
17629.155 5670.8480  7  6  0.05252 -0.016893 0.16667
17629.155 5670.8480  6  7  0.06782 -0.021815 0.00104
17629.155 5670.8480  6  6  0.03042 -0.009785 0.03385
17629.155 5670.8480  6  5 -0.00164  0.000527 0.12760
17629.155 5670.8480  5  6  0.01148 -0.003691 0.00260
17629.155 5670.8480  5  5 -0.02058  0.006621 0.04010
17629.155 5670.8480  5  4 -0.04730  0.015214 0.09479
17629.155 5670.8480  4  5 -0.03637  0.011698 0.00417
17629.155 5670.8480  4  4 -0.06308  0.020292 0.04062
17629.155 5670.8480  4  3 -0.08445  0.027166 0.06771
17629.155 5670.8480  3  4 -0.07571  0.024354 0.00521
17629.155 5670.8480  3  3 -0.09708  0.031228 0.03646
17629.155 5670.8480  3  2 -0.11311  0.036384 0.04583
17629.155 5670.8480  2  3 -0.10655  0.034275 0.00521
17629.155 5670.8480  2  2 -0.12258  0.039431 0.02865
17629.155 5670.8480  2  1 -0.13326  0.042868 0.02865
17629.155 5670.8480  1  2 -0.12889  0.041462 0.00365
17629.155 5670.8480  1  1 -0.13958  0.044899 0.01823
17629.155 5670.8480  1  0 -0.14492  0.046618 0.01563
17543.552 5698.5189  7  6  0.11326 -0.036790 0.23437
17543.552 5698.5189  6  6  0.07245 -0.023534 0.03385
17543.552 5698.5189  6  5  0.04376 -0.014214 0.16927
17543.552 5698.5189  5  6  0.03747 -0.012172 0.00260
17543.552 5698.5189  5  5  0.00878 -0.002851 0.05320
17543.552 5698.5189  5  4 -0.01513  0.004915 0.11607
17543.552 5698.5189  4  5 -0.02037  0.006617 0.00670
17543.552 5698.5189  4  4 -0.04428  0.014384 0.06027
17543.552 5698.5189  4  3 -0.06341  0.020598 0.07366
17543.552 5698.5189  3  4 -0.06760  0.021959 0.01116
17543.552 5698.5189  3  3 -0.08673  0.028173 0.05729
17543.552 5698.5189  3  2 -0.10108  0.032833 0.04092
17543.552 5698.5189  2  3 -0.10422  0.033854 0.01488
17543.552 5698.5189  2  2 -0.11857  0.038514 0.04650
17543.552 5698.5189  2  1 -0.12813  0.041621 0.01674
17543.552 5698.5189  1  2 -0.13023  0.042302 0.01674
17543.552 5698.5189  1  1 -0.13979  0.045408 0.03013
17543.552 5698.5189  0  1 -0.14562  0.047302 0.01563
17528.000 5703.5750  6  5  0.06168 -0.020070 0.27083
17528.000 5703.5750  5  5  0.01848 -0.006012 0.06417
17528.000 5703.5750  5  4  0.01974 -0.006422 0.16500
17528.000 5703.5750  4  5 -0.01752  0.005702 0.00875
17528.000 5703.5750  4  4 -0.01626  0.005292 0.09281
17528.000 5703.5750  4  3 -0.01525  0.004964 0.08594
17528.000 5703.5750  3  4 -0.04506  0.014664 0.02344
17528.000 5703.5750  3  3 -0.04405  0.014335 0.09115
17528.000 5703.5750  3  2 -0.04330  0.014089 0.03125
17528.000 5703.5750  2  3 -0.06565  0.021364 0.04167
17528.000 5703.5750  2  2 -0.06490  0.021118 0.06250
17528.000 5703.5750  1  2 -0.07930  0.025804 0.06250
17456.171 5727.0445  8  7  0.11223 -0.036819 0.21250
17456.171 5727.0445  7  7  0.08847 -0.029024 0.02083
17456.171 5727.0445  7  6  0.05107 -0.016754 0.16667
17456.171 5727.0445  6  7  0.06768 -0.022203 0.00104
17456.171 5727.0445  6  6  0.03028 -0.009933 0.03385
17456.171 5727.0445  6  5 -0.00178  0.000584 0.12760
17456.171 5727.0445  5  6  0.01246 -0.004087 0.00260
17456.171 5727.0445  5  5 -0.01960  0.006430 0.04010
17456.171 5727.0445  5  4 -0.04631  0.015195 0.09479
17456.171 5727.0445  4  5 -0.03445  0.011302 0.00417
17456.171 5727.0445  4  4 -0.06116  0.020067 0.04062
17456.171 5727.0445  4  3 -0.08253  0.027078 0.06771
17456.171 5727.0445  3  4 -0.07304  0.023965 0.00521
17456.171 5727.0445  3  3 -0.09441  0.030976 0.03646
17456.171 5727.0445  3  2 -0.11044  0.036235 0.04583
17456.171 5727.0445  2  3 -0.10332  0.033899 0.00521
17456.171 5727.0445  2  2 -0.11935  0.039158 0.02865
17456.171 5727.0445  2  1 -0.13004  0.042664 0.02865
17456.171 5727.0445  1  2 -0.12529  0.041107 0.00365
17456.171 5727.0445  1  1 -0.13598  0.044613 0.01823
17456.171 5727.0445  1  0 -0.14132  0.046366 0.01563
17454.310 5727.6551  5  5  0.10977 -0.036020 0.24750
17454.310 5727.6551  5  4  0.11103 -0.036434 0.09625
17454.310 5727.6551  4  5  0.00397 -0.001302 0.09625
17454.310 5727.6551  4  4  0.00523 -0.001715 0.06000
17454.310 5727.6551  4  3  0.00624 -0.002046 0.12500
17454.310 5727.6551  3  4 -0.07941  0.026060 0.12500
17454.310 5727.6551  3  3 -0.07840  0.025729 0.00000
17454.310 5727.6551  3  2 -0.07765  0.025481 0.09375
17454.310 5727.6551  2  3 -0.14188  0.046560 0.09375
17454.310 5727.6551  2  2 -0.14113  0.046312 0.06250
17443.365 5731.2490  7  6  0.21818 -0.071687 0.23437
17443.365 5731.2490  6  6  0.11742 -0.038579 0.03385
17443.365 5731.2490  6  5  0.08872 -0.029152 0.16927
17443.365 5731.2490  5  6  0.03105 -0.010201 0.00260
17443.365 5731.2490  5  5  0.00235 -0.000774 0.05320
17443.365 5731.2490  5  4 -0.02156  0.007083 0.11607
17443.365 5731.2490  4  5 -0.06962  0.022875 0.00670
17443.365 5731.2490  4  4 -0.09353  0.030731 0.06027
17443.365 5731.2490  4  3 -0.11266  0.037017 0.07366
17443.365 5731.2490  3  4 -0.15111  0.049651 0.01116
17443.365 5731.2490  3  3 -0.17024  0.055936 0.05729
17443.365 5731.2490  3  2 -0.18459  0.060650 0.04092
17443.365 5731.2490  2  3 -0.21343  0.070125 0.01488
17443.365 5731.2490  2  2 -0.22777  0.074839 0.04650
17443.365 5731.2490  2  1 -0.23734  0.077982 0.01674
17443.365 5731.2490  1  2 -0.25656  0.084299 0.01674
17443.365 5731.2490  1  1 -0.26613  0.087441 0.03013
17443.365 5731.2490  0  1 -0.28052  0.092171 0.01563
17425.692 5737.0616  6  6  0.10484 -0.034518 0.22569
17425.692 5737.0616  6  5  0.07615 -0.025071 0.04514
17425.692 5737.0616  5  6  0.06164 -0.020295 0.04514
17425.692 5737.0616  5  5  0.03295 -0.010849 0.11546
17425.692 5737.0616  5  4  0.00904 -0.002976 0.06857
17425.692 5737.0616  4  5 -0.00305  0.001004 0.06857
17425.692 5737.0616  4  4 -0.02696  0.008876 0.04527
17425.692 5737.0616  4  3 -0.04609  0.015174 0.07366
17425.692 5737.0616  3  4 -0.05576  0.018358 0.07366
17425.692 5737.0616  3  3 -0.07489  0.024656 0.00868
17425.692 5737.0616  3  2 -0.08924  0.029379 0.06349
17425.692 5737.0616  2  3 -0.09649  0.031768 0.06349
17425.692 5737.0616  2  2 -0.11084  0.036491 0.00050
17425.692 5737.0616  2  1 -0.12040  0.039640 0.04018
17425.692 5737.0616  1  2 -0.12524  0.041232 0.04018
17425.692 5737.0616  1  1 -0.13480  0.044381 0.02232
17406.347 5743.4377  7  7  0.13687 -0.045161 0.20833
17406.347 5743.4377  7  6  0.09947 -0.032820 0.02604
17406.347 5743.4377  6  7  0.09606 -0.031695 0.02604
17406.347 5743.4377  6  6  0.05866 -0.019355 0.13542
17406.347 5743.4377  6  5  0.02660 -0.008777 0.04167
17406.347 5743.4377  5  6  0.02368 -0.007813 0.04167
17406.347 5743.4377  5  5 -0.00838  0.002765 0.08185
17406.347 5743.4377  5  4 -0.03509  0.011580 0.04836
17406.347 5743.4377  4  5 -0.03753  0.012383 0.04836
17406.347 5743.4377  4  4 -0.06424  0.021198 0.04464
17406.347 5743.4377  4  3 -0.08561  0.028250 0.04762
17406.347 5743.4377  3  4 -0.08756  0.028893 0.04762
17406.347 5743.4377  3  3 -0.10893  0.035945 0.02083
17406.347 5743.4377  3  2 -0.12496  0.041234 0.04092
17406.347 5743.4377  2  3 -0.12642  0.041716 0.04092
17406.347 5743.4377  2  2 -0.14245  0.047005 0.00744
17406.347 5743.4377  2  1 -0.15314  0.050531 0.02976
17406.347 5743.4377  1  2 -0.15411  0.050852 0.02976
17406.347 5743.4377  1  1 -0.16480  0.054378 0.00149
17406.347 5743.4377  1  0 -0.17014  0.056141 0.01563
17406.347 5743.4377  0  1 -0.17063  0.056302 0.01563
16715.595 5980.7807  6  5 -0.02775  0.009929 0.27083
16715.595 5980.7807  5  5 -0.03081  0.011024 0.06417
16715.595 5980.7807  5  4 -0.00013  0.000047 0.16500
16715.595 5980.7807  4  5 -0.03336  0.011936 0.00875
16715.595 5980.7807  4  4 -0.00268  0.000959 0.09281
16715.595 5980.7807  4  3  0.02186 -0.007822 0.08594
16715.595 5980.7807  3  4 -0.00472  0.001689 0.02344
16715.595 5980.7807  3  3  0.01982 -0.007092 0.09115
16715.595 5980.7807  3  2  0.03823 -0.013678 0.03125
16715.595 5980.7807  2  3  0.01829 -0.006544 0.04167
16715.595 5980.7807  2  2  0.03670 -0.013130 0.06250
16715.595 5980.7807  1  2  0.03568 -0.012765 0.06250
16655.660 6002.3026  7  6 -0.03992  0.014385 0.23437
16655.660 6002.3026  6  6 -0.03593  0.012947 0.03385
16655.660 6002.3026  6  5 -0.01334  0.004808 0.16927
16655.660 6002.3026  5  6 -0.03251  0.011714 0.00260
16655.660 6002.3026  5  5 -0.00992  0.003576 0.05320
16655.660 6002.3026  5  4  0.00890 -0.003206 0.11607
16655.660 6002.3026  4  5 -0.00707  0.002549 0.00670
16655.660 6002.3026  4  4  0.01175 -0.004233 0.06027
16655.660 6002.3026  4  3  0.02680 -0.009658 0.07366
16655.660 6002.3026  3  4  0.01403 -0.005055 0.01116
16655.660 6002.3026  3  3  0.02908 -0.010480 0.05729
16655.660 6002.3026  3  2  0.04037 -0.014549 0.04092
16655.660 6002.3026  2  3  0.03079 -0.011096 0.01488
16655.660 6002.3026  2  2  0.04208 -0.015165 0.04650
16655.660 6002.3026  2  1  0.04961 -0.017878 0.01674
16655.660 6002.3026  1  2  0.04322 -0.015576 0.01674
16655.660 6002.3026  1  1  0.05075 -0.018289 0.03013
16655.660 6002.3026  0  1  0.05132 -0.018494 0.01563
16502.142 6058.1420  5  4 -0.12548  0.046066 0.34375
16502.142 6058.1420  4  4 -0.07698  0.028261 0.16406
16502.142 6058.1420  4  3  0.09343 -0.034300 0.11719
16502.142 6058.1420  3  4 -0.03818  0.014016 0.05469
16502.142 6058.1420  3  3  0.13223 -0.048544 0.16406
16502.142 6058.1420  2  3  0.16133 -0.059227 0.15625
16477.375 6067.2480  8  7  0.16047 -0.059086 0.21250
16477.375 6067.2480  7  7  0.08047 -0.029629 0.02083
16477.375 6067.2480  7  6  0.07877 -0.029005 0.16667
16477.375 6067.2480  6  7  0.01047 -0.003854 0.00104
16477.375 6067.2480  6  6  0.00877 -0.003230 0.03385
16477.375 6067.2480  6  5  0.00732 -0.002695 0.12760
16477.375 6067.2480  5  6 -0.05123  0.018863 0.00260
16477.375 6067.2480  5  5 -0.05268  0.019398 0.04010
16477.375 6067.2480  5  4 -0.05389  0.019844 0.09479
16477.375 6067.2480  4  5 -0.10268  0.037810 0.00417
16477.375 6067.2480  4  4 -0.10389  0.038256 0.04062
16477.375 6067.2480  4  3 -0.10486  0.038612 0.06771
16477.375 6067.2480  3  4 -0.14389  0.052985 0.00521
16477.375 6067.2480  3  3 -0.14486  0.053341 0.03646
16477.375 6067.2480  3  2 -0.14559  0.053609 0.04583
16477.375 6067.2480  2  3 -0.17486  0.064388 0.00521
16477.375 6067.2480  2  2 -0.17559  0.064656 0.02865
16477.375 6067.2480  2  1 -0.17607  0.064834 0.02865
16477.375 6067.2480  1  2 -0.19559  0.072020 0.00365
16477.375 6067.2480  1  1 -0.19607  0.072199 0.01823
16477.375 6067.2480  1  0 -0.19631  0.072288 0.01563
16438.917 6081.4422  5  5 -0.05225  0.019329 0.24750
16438.917 6081.4422  5  4 -0.05099  0.018863 0.09625
16438.917 6081.4422  4  5 -0.00375  0.001387 0.09625
16438.917 6081.4422  4  4 -0.00249  0.000920 0.06000
16438.917 6081.4422  4  3 -0.00148  0.000547 0.12500
16438.917 6081.4422  3  4  0.03631 -0.013433 0.12500
16438.917 6081.4422  3  3  0.03732 -0.013806 0.00000
16438.917 6081.4422  3  2  0.03808 -0.014086 0.09375
16438.917 6081.4422  2  3  0.06642 -0.024572 0.09375
16438.917 6081.4422  2  2  0.06718 -0.024852 0.06250
16415.255 6090.2084  6  7  0.03832 -0.014219 0.23437
16415.255 6090.2084  6  6  0.00092 -0.000343 0.03385
16415.255 6090.2084  6  5 -0.03113  0.011550 0.00260
16415.255 6090.2084  5  6  0.01952 -0.007244 0.16927
16415.255 6090.2084  5  5 -0.01253  0.004650 0.05320
16415.255 6090.2084  5  4 -0.03925  0.014561 0.00670
16415.255 6090.2084  4  5  0.00297 -0.001101 0.11607
16415.255 6090.2084  4  4 -0.02375  0.008810 0.06027
16415.255 6090.2084  4  3 -0.04512  0.016739 0.01116
16415.255 6090.2084  3  4 -0.01135  0.004209 0.07366
16415.255 6090.2084  3  3 -0.03272  0.012138 0.05729
16415.255 6090.2084  3  2 -0.04875  0.018085 0.01488
16415.255 6090.2084  2  3 -0.02342  0.008688 0.04092
16415.255 6090.2084  2  2 -0.03945  0.014635 0.04650
16415.255 6090.2084  2  1 -0.05013  0.018599 0.01674
16415.255 6090.2084  1  2 -0.03325  0.012334 0.01674
16415.255 6090.2084  1  1 -0.04393  0.016299 0.03013
16415.255 6090.2084  1  0 -0.04927  0.018281 0.01563
16357.664 6111.6506  4  4 -0.12110  0.045249 0.23437
16357.664 6111.6506  4  3  0.04931 -0.018422 0.32812
16357.664 6111.6506  3  4 -0.01470  0.005494 0.32812
16357.664 6111.6506  3  3  0.15571 -0.058176 0.10938
16294.439 6135.3650  4  5 -0.04787  0.018026 0.34375
16294.439 6135.3650  4  4 -0.04661  0.017551 0.16406
16294.439 6135.3650  4  3 -0.04560  0.017172 0.05469
16294.439 6135.3650  3  4  0.05979 -0.022512 0.11719
16294.439 6135.3650  3  3  0.06080 -0.022891 0.16406
16294.439 6135.3650  3  2  0.06155 -0.023176 0.15625
16126.675 6199.1910  8  7  0.10827 -0.041618 0.21250
16126.675 6199.1910  7  7 -0.02612  0.010042 0.02083
16126.675 6199.1910  7  6  0.06319 -0.024290 0.16667
16126.675 6199.1910  6  7 -0.14369  0.055237 0.00104
16126.675 6199.1910  6  6 -0.05438  0.020904 0.03385
16126.675 6199.1910  6  5  0.02215 -0.008516 0.12760
16126.675 6199.1910  5  6 -0.15514  0.059636 0.00260
16126.675 6199.1910  5  5 -0.07860  0.030216 0.04010
16126.675 6199.1910  5  4 -0.01484  0.005704 0.09479
16126.675 6199.1910  4  5 -0.16255  0.062488 0.00417
16126.675 6199.1910  4  4 -0.09879  0.037976 0.04062
16126.675 6199.1910  4  3 -0.04779  0.018370 0.06771
16126.675 6199.1910  3  4 -0.16594  0.063791 0.00521
16126.675 6199.1910  3  3 -0.11494  0.044185 0.03646
16126.675 6199.1910  3  2 -0.07670  0.029482 0.04583
16126.675 6199.1910  2  3 -0.16530  0.063544 0.00521
16126.675 6199.1910  2  2 -0.12706  0.048842 0.02865
16126.675 6199.1910  2  1 -0.10156  0.039041 0.02865
16126.675 6199.1910  1  2 -0.16063  0.061747 0.00365
16126.675 6199.1910  1  1 -0.13513  0.051947 0.01823
16126.675 6199.1910  1  0 -0.12239  0.047047 0.01563
16082.124 6216.3643  7  6  0.10119 -0.039114 0.23437
16082.124 6216.3643  6  6 -0.01889  0.007303 0.03385
16082.124 6216.3643  6  5  0.05577 -0.021557 0.16927
16082.124 6216.3643  5  6 -0.12183  0.047092 0.00260
16082.124 6216.3643  5  5 -0.04717  0.018232 0.05320
16082.124 6216.3643  5  4  0.01512 -0.005845 0.11607
16082.124 6216.3643  4  5 -0.13296  0.051393 0.00670
16082.124 6216.3643  4  4 -0.07067  0.027316 0.06027
16082.124 6216.3643  4  3 -0.02079  0.008035 0.07366
16082.124 6216.3643  3  4 -0.13930  0.053846 0.01116
16082.124 6216.3643  3  3 -0.08942  0.034566 0.05729
16082.124 6216.3643  3  2 -0.05199  0.020095 0.04092
16082.124 6216.3643  2  3 -0.14090  0.054465 0.01488
16082.124 6216.3643  2  2 -0.10347  0.039995 0.04650
16082.124 6216.3643  2  1 -0.07850  0.030342 0.01674
16082.124 6216.3643  1  2 -0.13779  0.053261 0.01674
16082.124 6216.3643  1  1 -0.11282  0.043609 0.03013
16082.124 6216.3643  0  1 -0.12998  0.050242 0.01563
16013.968 6242.8216  5  4  0.06024 -0.023484 0.34375
16013.968 6242.8216  4  4 -0.03884  0.015141 0.16406
16013.968 6242.8216  4  3  0.06143 -0.023947 0.11719
16013.968 6242.8216  3  4 -0.11823  0.046090 0.05469
16013.968 6242.8216  3  3 -0.01796  0.007002 0.16406
16013.968 6242.8216  2  3 -0.07758  0.030243 0.15625
16013.235 6243.1073  8  8  0.05066 -0.019752 0.19560
16013.235 6243.1073  8  7  0.15941 -0.062151 0.01690
16013.235 6243.1073  7  8 -0.08373  0.032644 0.01690
16013.235 6243.1073  7  7  0.02502 -0.009756 0.14289
16013.235 6243.1073  7  6  0.12008 -0.046816 0.02771
16013.235 6243.1073  6  7 -0.09255  0.036082 0.02771
16013.235 6243.1073  6  6  0.00251 -0.000979 0.10165
16013.235 6243.1073  6  5  0.08391 -0.032716 0.03314
16013.235 6243.1073  5  6 -0.09825  0.038304 0.03314
16013.235 6243.1073  5  5 -0.01684  0.006566 0.07042
16013.235 6243.1073  5  4  0.05094 -0.019861 0.03394
16013.235 6243.1073  4  5 -0.10079  0.039297 0.03394
16013.235 6243.1073  4  4 -0.03301  0.012869 0.04778
16013.235 6243.1073  4  3  0.02118 -0.008259 0.03078
16013.235 6243.1073  3  4 -0.10016  0.039051 0.03078
16013.235 6243.1073  3  3 -0.04597  0.017922 0.03248
16013.235 6243.1073  3  2 -0.00534  0.002083 0.02424
16013.235 6243.1073  2  3 -0.09633  0.037557 0.02424
16013.235 6243.1073  2  2 -0.05570  0.021718 0.02367
16013.235 6243.1073  2  1 -0.02863  0.011162 0.01458
16013.235 6243.1073  1  2 -0.08928  0.034807 0.01458
16013.235 6243.1073  1  1 -0.06220  0.024251 0.02292
15990.911 6251.8231  7  7  0.05390 -0.021073 0.20833
15990.911 6251.8231  7  6  0.14321 -0.055991 0.02604
15990.911 6251.8231  6  7 -0.06618  0.025874 0.02604
15990.911 6251.8231  6  6  0.02313 -0.009044 0.13542
15990.911 6251.8231  6  5  0.09967 -0.038966 0.04167
15990.911 6251.8231  5  6 -0.07980  0.031200 0.04167
15990.911 6251.8231  5  5 -0.00327  0.001278 0.08185
15990.911 6251.8231  5  4  0.06049 -0.023651 0.04836
15990.911 6251.8231  4  5 -0.08906  0.034819 0.04836
15990.911 6251.8231  4  4 -0.02529  0.009889 0.04464
15990.911 6251.8231  4  3  0.02571 -0.010051 0.04762
15990.911 6251.8231  3  4 -0.09393  0.036723 0.04762
15990.911 6251.8231  3  3 -0.04293  0.016783 0.02083
15990.911 6251.8231  3  2 -0.00468  0.001830 0.04092
15990.911 6251.8231  2  3 -0.09441  0.036910 0.04092
15990.911 6251.8231  2  2 -0.05616  0.021957 0.00744
15990.911 6251.8231  2  1 -0.03067  0.011989 0.02976
15990.911 6251.8231  1  2 -0.09048  0.035375 0.02976
15990.911 6251.8231  1  1 -0.06499  0.025408 0.00149
15990.911 6251.8231  1  0 -0.05224  0.020424 0.01563
15990.911 6251.8231  0  1 -0.08215  0.032117 0.01563
15977.935 6256.9003  6  6  0.04786 -0.018740 0.22569
15977.935 6256.9003  6  5  0.12252 -0.047977 0.04514
15977.935 6256.9003  5  6 -0.05964  0.023354 0.04514
15977.935 6256.9003  5  5  0.01502 -0.005883 0.11546
15977.935 6256.9003  5  4  0.07731 -0.030276 0.06857
15977.935 6256.9003  4  5 -0.07461  0.029216 0.06857
15977.935 6256.9003  4  4 -0.01232  0.004823 0.04527
15977.935 6256.9003  4  3  0.03756 -0.014709 0.07366
15977.935 6256.9003  3  4 -0.08406  0.032916 0.07366
15977.935 6256.9003  3  3 -0.03418  0.013384 0.00868
15977.935 6256.9003  3  2  0.00326 -0.001276 0.06349
15977.935 6256.9003  2  3 -0.08800  0.034462 0.06349
15977.935 6256.9003  2  2 -0.05057  0.019801 0.00050
15977.935 6256.9003  2  1 -0.02559  0.010023 0.04018
15977.935 6256.9003  1  2 -0.08646  0.033857 0.04018
15977.935 6256.9003  1  1 -0.06149  0.024078 0.02232
15493.963 6452.3435  6  5 -0.05934  0.024711 0.27083
15493.963 6452.3435  5  5 -0.04074  0.016965 0.06417
15493.963 6452.3435  5  4 -0.01006  0.004189 0.16500
15493.963 6452.3435  4  5 -0.02524  0.010510 0.00875
15493.963 6452.3435  4  4  0.00544 -0.002266 0.09281
15493.963 6452.3435  4  3  0.02998 -0.012486 0.08594
15493.963 6452.3435  3  4  0.01784 -0.007430 0.02344
15493.963 6452.3435  3  3  0.04238 -0.017650 0.09115
