3217.1549 31397.822 od 2.5   323.432 ev 3.5   1.27    0.09   -1.93
3226.1021 31541.167 od 3.5   552.955 ev 4.5   0.66    0.05   -2.08
3228.1945 41860.647 od 4.5 10892.520 ev 3.5   2.40    0.25   -1.43
3233.1873 42020.903 od 3.5 11100.596 ev 4.5  26.1     1.7    -0.48
3238.8932 41758.357 od 3.5 10892.520 ev 3.5   1.28    0.15   -1.79
3241.1650 39422.745 od 2.5  8578.542 ev 2.5   4.3     0.4    -1.39
3242.0358 39248.928 od 1.5  8413.009 ev 0.5   1.21    0.23   -2.12
3243.2692 39237.202 od 0.5  8413.009 ev 0.5   7.1     0.6    -1.65
3246.8240 39266.680 od 1.5  8476.234 ev 1.5   1.02    0.24   -2.19
3248.6971 39248.928 od 1.5  8476.234 ev 1.5   4.9     0.6    -1.51
3249.9355 39237.202 od 0.5  8476.234 ev 1.5   6.7     0.6    -1.67
3250.0324 41860.647 od 4.5 11100.596 ev 4.5   2.47    0.25   -1.41
3255.6477 39422.745 od 2.5  8715.747 ev 3.5  15.2     1.0    -0.84
3259.5342 39248.928 od 1.5  8578.542 ev 2.5   7.8     0.6    -1.30
3263.2376 30635.580 od 2.5     0.000 ev 1.5   8.6     1.1    -1.08
3271.6337 30694.344 od 3.5   137.383 ev 2.5   6.4     0.4    -1.08
3273.0124 41436.610 od 3.5 10892.520 ev 3.5  24.0     2.0    -0.51
3277.9378 30635.580 od 2.5   137.383 ev 2.5   0.9     0.3    -2.04
3283.3096 30771.732 od 4.5   323.432 ev 3.5   4.5     0.3    -1.14
3291.6761 30694.344 od 3.5   323.432 ev 3.5   0.58    0.06   -2.12
3295.4629 41436.610 od 3.5 11100.596 ev 4.5   0.93    0.11   -1.92
3298.1473 30864.279 od 5.5   552.955 ev 4.5   2.86    0.24   -1.25
3299.0850 39847.344 od 1.5  9544.635 ev 0.5   7.8     0.6    -1.29
3299.9690 40119.218 od 2.5  9824.626 ev 2.5   2.30    0.26   -1.65
3308.2485 30771.732 od 4.5   552.955 ev 4.5   0.159   0.012  -2.58
3309.1762 39847.344 od 1.5  9637.039 ev 1.5  25.3     1.5    -0.78
3313.0108 39999.966 od 2.5  9824.626 ev 2.5   1.24    0.20   -1.91
3320.1398 39935.176 od 1.5  9824.626 ev 2.5   5.2     0.5    -1.46
3329.8532 39847.344 od 1.5  9824.626 ev 2.5  77.      4.     -0.29
3356.3505 39422.745 od 2.5  9637.039 ev 1.5  24.2     1.4    -0.61
3363.5396 39266.680 od 1.5  9544.635 ev 0.5   4.2     0.4    -1.54
3365.5498 39248.928 od 1.5  9544.635 ev 0.5  39.8     2.3    -0.57
3366.8790 39237.202 od 0.5  9544.635 ev 0.5  13.2     1.2    -1.35
