transition,T_e,n_e,gamma_W,gamma_d
540.8600,100000,1.000e+17,0.136,-0.0569
540.8600,200000,1.000e+17,0.18,-0.08
540.8600,300000,1.000e+17,0.197,-0.0902
540.8600,500000,1.000e+17,0.217,-0.104
107.7600,20000,1.000e+17,0.00448,0.00509
107.7600,50000,1.000e+17,0.011,0.0108
107.7600,100000,1.000e+17,0.0175,0.0157
107.7600,200000,1.000e+17,0.0221,0.0194
107.7600,300000,1.000e+17,0.025,0.0216
107.7600,500000,1.000e+17,0.0288,0.024
359.0800,20000,1.000e+17,0.0264,-0.00728
359.0800,50000,1.000e+17,0.0647,-0.0203
359.0800,100000,1.000e+17,0.0943,-0.033
359.0800,200000,1.000e+17,0.115,-0.0461
359.0800,300000,1.000e+17,0.125,-0.0511
359.0800,500000,1.000e+17,0.138,-0.0587
117.8300,20000,1.000e+17,0.000342,-3.89e-05
117.8300,50000,1.000e+17,0.00115,-0.000122
117.8300,100000,1.000e+17,0.00215,-0.000252
117.8300,200000,1.000e+17,0.00314,-0.000442
117.8300,300000,1.000e+17,0.00365,-0.00057
117.8300,500000,1.000e+17,0.00402,-0.000723
52.1700,20000,1.000e+17,0.000223,-4.01e-05
52.1700,50000,1.000e+17,0.000632,-0.000122
52.1700,100000,1.000e+17,0.001,-0.000226
52.1700,200000,1.000e+17,0.00135,-0.000337
52.1700,300000,1.000e+17,0.00146,-0.000411
52.1700,500000,1.000e+17,0.0016,-0.000475
82.0200,20000,1.000e+17,9.58e-05,0.000408
82.0200,50000,1.000e+17,0.000548,0.00113
82.0200,100000,1.000e+17,0.0013,0.00182
82.0200,200000,1.000e+17,0.00224,0.00253
82.0200,300000,1.000e+17,0.00273,0.00281
82.0200,500000,1.000e+17,0.00331,0.00322
129.0800,20000,1.000e+17,0.000424,-6.21e-05
129.0800,50000,1.000e+17,0.00143,-0.000195
129.0800,100000,1.000e+17,0.00265,-0.000397
129.0800,200000,1.000e+17,0.00386,-0.000683
129.0800,300000,1.000e+17,0.00447,-0.00085
129.0800,500000,1.000e+17,0.00493,-0.00109
54.2700,20000,1.000e+17,0.000243,-4.61e-05
54.2700,50000,1.000e+17,0.00069,-0.00014
54.2700,100000,1.000e+17,0.00109,-0.000258
54.2700,200000,1.000e+17,0.00147,-0.000383
54.2700,300000,1.000e+17,0.00159,-0.000465
54.2700,500000,1.000e+17,0.00174,-0.000538
87.3200,20000,1.000e+17,0.000112,0.000455
87.3200,50000,1.000e+17,0.000627,0.00126
87.3200,100000,1.000e+17,0.00148,0.00204
87.3200,200000,1.000e+17,0.00253,0.00284
87.3200,300000,1.000e+17,0.00308,0.00315
87.3200,500000,1.000e+17,0.00374,0.00361
208.8500,20000,1.000e+17,0.000391,-0.000262
208.8500,50000,1.000e+17,0.00148,-0.000816
208.8500,100000,1.000e+17,0.00317,-0.00163
208.8500,200000,1.000e+17,0.00519,-0.00268
208.8500,300000,1.000e+17,0.00648,-0.00323
208.8500,500000,1.000e+17,0.00766,-0.00407
180.9100,20000,1.000e+17,0.000315,-0.000166
180.9100,50000,1.000e+17,0.00118,-0.000519
180.9100,100000,1.000e+17,0.00249,-0.00104
180.9100,200000,1.000e+17,0.00402,-0.00175
180.9100,300000,1.000e+17,0.00499,-0.00212
180.9100,500000,1.000e+17,0.00583,-0.0027
51.4600,20000,1.000e+17,0.000138,-1.98e-05
51.4600,50000,1.000e+17,0.000421,-6.15e-05
51.4600,100000,1.000e+17,0.000707,-0.000121
51.4600,200000,1.000e+17,0.000983,-0.000194
51.4600,300000,1.000e+17,0.00108,-0.000236
51.4600,500000,1.000e+17,0.00118,-0.00029
50.4300,20000,1.000e+17,0.00014,-7.36e-06
50.4300,50000,1.000e+17,0.000424,-2.31e-05
50.4300,100000,1.000e+17,0.000705,-4.76e-05
50.4300,200000,1.000e+17,0.000975,-8.31e-05
50.4300,300000,1.000e+17,0.00106,-0.000107
50.4300,500000,1.000e+17,0.00117,-0.000136
201.2500,20000,1.000e+17,0.00915,0.00382
201.2500,50000,1.000e+17,0.0223,0.01
201.2500,100000,1.000e+17,0.0326,0.0156
201.2500,200000,1.000e+17,0.0401,0.021
201.2500,300000,1.000e+17,0.0438,0.0234
201.2500,500000,1.000e+17,0.0487,0.0268
