transition,T_e,n_e,gamma_W,gamma_d
158.2400,10000,1.000e+17,0.0343,0.000472
158.2400,20000,1.000e+17,0.0238,0.000506
158.2400,30000,1.000e+17,0.0193,0.000597
158.2400,40000,1.000e+17,0.0167,0.000714
158.2400,50000,1.000e+17,0.0151,0.000862
158.2400,60000,1.000e+17,0.0141,0.00101
145.4930,5000,1.000e+17,0.0412,0.00163
145.4930,10000,1.000e+17,0.0287,0.00127
145.4930,20000,1.000e+17,0.0199,0.00109
145.4930,30000,1.000e+17,0.0162,0.00109
145.4930,40000,1.000e+17,0.0141,0.00116
145.4930,50000,1.000e+17,0.0128,0.00128
145.4930,60000,1.000e+17,0.012,0.00139
143.2330,5000,1.000e+17,0.0418,0.000932
143.2330,10000,1.000e+17,0.0291,0.00077
143.2330,20000,1.000e+17,0.0202,0.00074
143.2330,30000,1.000e+17,0.0164,0.000804
143.2330,40000,1.000e+17,0.0143,0.000915
143.2330,50000,1.000e+17,0.013,0.00106
143.2330,60000,1.000e+17,0.0122,0.00119
156.0660,5000,1.000e+17,0.0499,-0.000253
156.0660,10000,1.000e+17,0.0348,-8.83e-05
156.0660,20000,1.000e+17,0.0241,0.000106
156.0660,30000,1.000e+17,0.0196,0.000267
156.0660,40000,1.000e+17,0.017,0.000428
156.0660,50000,1.000e+17,0.0154,0.000606
156.0660,60000,1.000e+17,0.0143,0.000774
159.9630,5000,1.000e+17,0.0499,0.000569
159.9630,10000,1.000e+17,0.0348,0.000496
159.9630,20000,1.000e+17,0.0242,0.000522
159.9630,30000,1.000e+17,0.0196,0.00061
159.9630,40000,1.000e+17,0.017,0.000724
159.9630,50000,1.000e+17,0.0153,0.000869
159.9630,60000,1.000e+17,0.0143,0.00102
141.0380,5000,1.000e+17,0.0248,0.00347
141.0380,10000,1.000e+17,0.0172,0.0026
141.0380,20000,1.000e+17,0.0119,0.00206
141.0380,30000,1.000e+17,0.00964,0.00189
141.0380,40000,1.000e+17,0.00845,0.00184
141.0380,50000,1.000e+17,0.00776,0.00186
141.0380,60000,1.000e+17,0.00738,0.00189
139.6250,5000,1.000e+17,0.025,0.00319
139.6250,10000,1.000e+17,0.0173,0.0024
139.6250,20000,1.000e+17,0.012,0.00192
139.6250,30000,1.000e+17,0.00974,0.00178
139.6250,40000,1.000e+17,0.00854,0.00174
139.6250,50000,1.000e+17,0.00785,0.00178
139.6250,60000,1.000e+17,0.00746,0.00181
152.3040,5000,1.000e+17,0.0302,0.00236
152.3040,10000,1.000e+17,0.021,0.0018
152.3040,20000,1.000e+17,0.0145,0.00148
152.3040,30000,1.000e+17,0.0118,0.0014
152.3040,40000,1.000e+17,0.0102,0.0014
152.3040,50000,1.000e+17,0.00933,0.00145
152.3040,60000,1.000e+17,0.00876,0.00151
140.4590,5000,1.000e+17,0.0254,0.00311
140.4590,10000,1.000e+17,0.0176,0.00234
140.4590,20000,1.000e+17,0.0122,0.00188
140.4590,30000,1.000e+17,0.00989,0.00174
140.4590,40000,1.000e+17,0.00867,0.00171
140.4590,50000,1.000e+17,0.00796,0.00175
140.4590,60000,1.000e+17,0.00756,0.00178
138.3520,5000,1.000e+17,0.0264,0.00241
138.3520,10000,1.000e+17,0.0183,0.00185
138.3520,20000,1.000e+17,0.0126,0.00153
138.3520,30000,1.000e+17,0.0103,0.00145
138.3520,40000,1.000e+17,0.00902,0.00146
138.3520,50000,1.000e+17,0.00827,0.00153
138.3520,60000,1.000e+17,0.00786,0.00158
151.1010,5000,1.000e+17,0.0305,0.00208
151.1010,10000,1.000e+17,0.0212,0.0016
151.1010,20000,1.000e+17,0.0146,0.00134
151.1010,30000,1.000e+17,0.0119,0.00128
151.1010,40000,1.000e+17,0.0103,0.00129
151.1010,50000,1.000e+17,0.00942,0.00136
151.1010,60000,1.000e+17,0.00885,0.00142
131.8630,5000,1.000e+17,0.0265,0.00221
131.8630,10000,1.000e+17,0.0184,0.00169
131.8630,20000,1.000e+17,0.0128,0.00139
131.8630,30000,1.000e+17,0.0104,0.00132
131.8630,40000,1.000e+17,0.00907,0.00132
131.8630,50000,1.000e+17,0.0083,0.00138
131.8630,60000,1.000e+17,0.00784,0.00142
143.1150,5000,1.000e+17,0.0317,0.00133
143.1150,10000,1.000e+17,0.022,0.00106
143.1150,20000,1.000e+17,0.0153,0.000924
143.1150,30000,1.000e+17,0.0124,0.00092
143.1150,40000,1.000e+17,0.0108,0.000961
143.1150,50000,1.000e+17,0.00976,0.00104
143.1150,60000,1.000e+17,0.00913,0.00111
132.6070,5000,1.000e+17,0.0269,0.00212
132.6070,10000,1.000e+17,0.0187,0.00163
132.6070,20000,1.000e+17,0.0129,0.00135
132.6070,30000,1.000e+17,0.0105,0.00128
132.6070,40000,1.000e+17,0.00919,0.00129
