transition,T_e,n_e,gamma_W,gamma_d
253.3200,50000,1.000e+17,0.0255,
253.3200,100000,1.000e+17,0.0187,
243.5900,5000,1.000e+17,0.0603,
243.5900,10000,1.000e+17,0.0426,
243.5900,20000,1.000e+17,0.0302,
243.5900,50000,1.000e+17,0.0191,
243.5900,100000,1.000e+17,0.0138,
261.3400,5000,1.000e+17,0.0537,
261.3400,10000,1.000e+17,0.038,
261.3400,20000,1.000e+17,0.0269,
261.3400,50000,1.000e+17,0.017,
261.3400,100000,1.000e+17,0.0122,
